route_id,name,route_type,total_km,high_risk_km,moderate_risk_km,high_risk_pct,moderate_risk_pct,vulnerability_score,capacity_vph
RTE_0278,North White Mountain Road,Primary,0.14,0.0,0.0,0.0,0.0,0.0,1200
RTE_0279,North White Mountain Road,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0280,North Clark Road,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0281,North Clark Road,Primary,0.1,0.0,0.0,0.0,0.0,0.0,1200
RTE_0282,Lone Pine Dam Road,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0283,Lone Pine Dam Road,Secondary,0.19,0.0,0.0,0.0,0.0,0.0,400
RTE_0284,Lone Pine Dam Road,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0285,Lone Pine Dam Road,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0286,South White Mountain Road,Primary,0.8,0.0,0.0,0.0,0.0,0.0,1200
RTE_0287,South White Mountain Road,Primary,0.47,0.0,0.0,0.0,0.0,0.0,1200
RTE_0288,South Clark Road,Primary,0.1,0.0,0.0,0.0,0.0,0.0,1200
RTE_0289,South Clark Road,Primary,0.43,0.0,0.0,0.0,0.0,0.0,1200
RTE_0290,South White Mountain Road,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0291,South White Mountain Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0292,North White Mountain Road,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0293,South White Mountain Road,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0294,North White Mountain Road,Primary,0.14,0.0,0.0,0.0,0.0,0.0,1200
RTE_0295,East Deuce of Clubs,Primary,0.33,0.0,0.0,0.0,0.0,0.0,1200
RTE_0296,East Deuce of Clubs,Primary,0.34,0.0,0.0,0.0,0.0,0.0,1200
RTE_0297,Old Highway 160,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0298,Old Highway 160,Secondary,0.23,0.0,0.0,0.0,0.0,0.0,400
RTE_0299,East Deuce of Clubs,Primary,2.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0300,East Deuce of Clubs,Primary,0.85,0.0,0.0,0.0,0.0,0.0,1200
RTE_0301,North Penrod Road,Primary,4.27,0.0,0.0,0.0,0.0,0.0,1200
RTE_0302,Globe-Show Low Highway,Primary,10.67,0.0,0.0,0.0,0.0,0.0,1200
RTE_0303,Globe-Show Low Highway,Primary,3.42,0.0,0.0,0.0,0.0,0.0,1200
RTE_0304,Globe-Show Low Highway,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0305,Globe-Show Low Highway,Primary,2.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0306,Globe-Show Low Highway,Primary,0.21,0.0,0.0,0.0,0.0,0.0,1200
RTE_0307,Globe-Show Low Highway,Primary,0.59,0.0,0.0,0.0,0.0,0.0,1200
RTE_0308,East White Mountain Boulevard,Primary,0.46,0.0,0.0,0.0,0.0,0.0,1200
RTE_0309,East White Mountain Boulevard,Primary,0.53,0.0,0.0,0.0,0.0,0.0,1200
RTE_0310,East Deuce of Clubs,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0311,East Deuce of Clubs,Primary,0.34,0.0,0.0,0.0,0.0,0.0,1200
RTE_0312,Pinedale Road,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0313,Pinedale Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0314,Pinedale Road,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0315,Pinedale Road,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0316,Pinedale Road,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0317,Pinedale Road,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0318,Pinedale Road,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0319,Pinedale Road,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0320,Pinedale Road,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0321,Pinedale Road,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0322,Pinedale Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0323,Pinedale Road,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0324,Lone Pine Dam Road,Secondary,0.28,0.0,0.0,0.0,0.0,0.0,400
RTE_0325,Lone Pine Dam Road,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0326,East White Mountain Boulevard,Primary,0.37,0.0,0.0,0.0,0.0,0.0,1200
RTE_0327,East White Mountain Boulevard,Primary,0.22,0.0,0.0,0.0,0.0,0.0,1200
RTE_0328,East Deuce of Clubs,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0329,East Deuce of Clubs,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0330,Porter Mountain Road,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0331,Porter Mountain Road,Secondary,0.29,0.0,0.0,0.0,0.0,0.0,400
RTE_0332,Porter Mountain Road,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0333,Porter Mountain Road,Secondary,0.53,0.0,0.0,0.0,0.0,0.0,400
RTE_0334,Porter Mountain Road,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0335,Porter Mountain Road,Secondary,0.13,0.0,0.0,0.0,0.0,0.0,400
RTE_0336,Porter Mountain Road,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0337,Porter Mountain Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0338,Porter Mountain Road,Secondary,0.25,0.0,0.0,0.0,0.0,0.0,400
RTE_0339,Porter Mountain Road,Secondary,0.69,0.0,0.0,0.0,0.0,0.0,400
RTE_0340,Porter Mountain Road,Secondary,0.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0341,Porter Mountain Road,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0342,Penrod Road,Secondary,8.42,0.0,0.0,0.0,0.0,0.0,400
RTE_0343,Porter Mountain Road,Secondary,0.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0344,Lone Pine Dam Road,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0345,Lone Pine Dam Road,Secondary,0.28,0.0,0.0,0.0,0.0,0.0,400
RTE_0346,East Deuce of Clubs,Primary,0.42,0.0,0.0,0.0,0.0,0.0,1200
RTE_0347,West Deuce of Clubs,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0348,East Deuce of Clubs,Primary,0.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0349,East Deuce of Clubs,Primary,0.42,0.0,0.0,0.0,0.0,0.0,1200
RTE_0350,East Deuce of Clubs,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0351,East Deuce of Clubs,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0352,East Deuce of Clubs,Primary,0.09,0.0,0.0,0.0,0.0,0.0,1200
RTE_0353,East Deuce of Clubs,Primary,0.33,0.0,0.0,0.0,0.0,0.0,1200
RTE_0354,Penrod Road,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0355,North Penrod Road,Primary,0.83,0.0,0.0,0.0,0.0,0.0,1200
RTE_0356,East Deuce of Clubs,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0357,East Deuce of Clubs,Primary,0.54,0.0,0.0,0.0,0.0,0.0,1200
RTE_0358,East Deuce of Clubs,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0359,East Deuce of Clubs,Primary,0.54,0.0,0.0,0.0,0.0,0.0,1200
RTE_0360,East Deuce of Clubs,Primary,0.85,0.0,0.0,0.0,0.0,0.0,1200
RTE_0361,East Deuce of Clubs,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0362,Old Highway 160,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0363,Lone Pine Dam Road,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0364,Lone Pine Dam Road,Secondary,0.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0365,Old Highway 160,Secondary,0.23,0.0,0.0,0.0,0.0,0.0,400
RTE_0366,Old Highway 160,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0367,Old Highway 160,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0368,Old Highway 160,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0369,Old Highway 160,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0370,Old Highway 160,Secondary,1.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0371,Old Highway 160,Secondary,0.26,0.0,0.0,0.0,0.0,0.0,400
RTE_0372,Old Highway 160,Secondary,1.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0373,Old Highway 160,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0374,Old Highway 160,Secondary,1.79,0.0,0.0,0.0,0.0,0.0,400
RTE_0375,North Clark Road,Primary,0.14,0.0,0.0,0.0,0.0,0.0,1200
RTE_0376,Old Highway 160,Secondary,1.79,0.0,0.0,0.0,0.0,0.0,400
RTE_0377,North Clark Road,Primary,0.6,0.0,0.0,0.0,0.0,0.0,1200
RTE_0378,South Clark Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0379,South Clark Road,Primary,0.42,0.0,0.0,0.0,0.0,0.0,1200
RTE_0380,South Clark Road,Primary,0.42,0.0,0.0,0.0,0.0,0.0,1200
RTE_0381,South Clark Road,Primary,0.1,0.0,0.0,0.0,0.0,0.0,1200
RTE_0382,South Clark Road,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0383,South Clark Road,Primary,0.36,0.0,0.0,0.0,0.0,0.0,1200
RTE_0384,South Clark Road,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0385,North Clark Road,Primary,0.13,0.0,0.0,0.0,0.0,0.0,1200
RTE_0386,South White Mountain Road,Primary,0.18,0.0,0.0,0.0,0.0,0.0,1200
RTE_0387,South White Mountain Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0388,East White Mountain Boulevard,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0389,East White Mountain Boulevard,Primary,0.22,0.0,0.0,0.0,0.0,0.0,1200
RTE_0390,North Penrod Road,Primary,0.64,0.0,0.0,0.0,0.0,0.0,1200
RTE_0391,North Penrod Road,Primary,0.83,0.0,0.0,0.0,0.0,0.0,1200
RTE_0392,East White Mountain Boulevard,Primary,0.27,0.0,0.0,0.0,0.0,0.0,1200
RTE_0393,Show Low-McNary-Eagar Highway,Primary,0.43,0.0,0.0,0.0,0.0,0.0,1200
RTE_0394,North Chief Avenue,Secondary,0.13,0.0,0.13,0.0,100.0,100.0,400
RTE_0395,North Chief Avenue,Secondary,0.93,0.0,0.93,0.0,100.0,100.0,400
RTE_0396,West Deuce of Clubs,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0397,West Deuce of Clubs,Primary,0.21,0.0,0.0,0.0,0.0,0.0,1200
RTE_0398,South White Mountain Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0399,South White Mountain Road,Primary,1.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0400,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0401,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0402,East White Mountain Boulevard,Primary,0.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0403,East White Mountain Boulevard,Primary,0.37,0.0,0.0,0.0,0.0,0.0,1200
RTE_0404,East White Mountain Boulevard,Primary,0.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0405,East White Mountain Boulevard,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0406,South White Mountain Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0407,South White Mountain Road,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0408,Lone Pine Dam Road,Secondary,0.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0409,Lone Pine Dam Road,Secondary,0.22,0.0,0.0,0.0,0.0,0.0,400
RTE_0410,North Clark Road,Primary,0.31,0.0,0.0,0.0,0.0,0.0,1200
RTE_0411,North Clark Road,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0412,East White Mountain Boulevard,Primary,0.46,0.0,0.0,0.0,0.0,0.0,1200
RTE_0413,East White Mountain Boulevard,Primary,1.08,0.0,0.0,0.0,0.0,0.0,1200
RTE_0414,South White Mountain Road,Primary,0.44,0.0,0.0,0.0,0.0,0.0,1200
RTE_0415,South White Mountain Road,Primary,0.62,0.0,0.0,0.0,0.0,0.0,1200
RTE_0416,South White Mountain Road,Primary,0.13,0.0,0.0,0.0,0.0,0.0,1200
RTE_0417,South White Mountain Road,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0418,South White Mountain Road,Primary,0.12,0.0,0.0,0.0,0.0,0.0,1200
RTE_0419,South White Mountain Road,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0420,South White Mountain Road,Primary,0.12,0.0,0.0,0.0,0.0,0.0,1200
RTE_0421,South White Mountain Road,Primary,0.47,0.0,0.0,0.0,0.0,0.0,1200
RTE_0422,East White Mountain Boulevard,Primary,0.02,0.0,0.0,0.0,0.0,0.0,1200
RTE_0423,East White Mountain Boulevard,Primary,0.06,0.0,0.0,0.0,0.0,0.0,1200
RTE_0424,Lone Pine Dam Road,Secondary,0.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0425,Lone Pine Dam Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0426,Lone Pine Dam Road,Secondary,0.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0427,Lone Pine Dam Road,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0428,Lone Pine Dam Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0429,Lone Pine Dam Road,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0430,Lone Pine Dam Road,Secondary,0.19,0.0,0.0,0.0,0.0,0.0,400
RTE_0431,Lone Pine Dam Road,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0432,Lone Pine Dam Road,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0433,Lone Pine Dam Road,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0434,Lone Pine Dam Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0435,North Clark Road,Primary,0.1,0.0,0.0,0.0,0.0,0.0,1200
RTE_0436,North Clark Road,Primary,0.31,0.0,0.0,0.0,0.0,0.0,1200
RTE_0437,East White Mountain Boulevard,Primary,0.45,0.0,0.0,0.0,0.0,0.0,1200
RTE_0438,East White Mountain Boulevard,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0439,West White Mountain Boulevard,Primary,0.78,0.0,0.0,0.0,0.0,0.0,1200
RTE_0440,East White Mountain Boulevard,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0441,North Chief Avenue,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0442,North Chief Avenue,Secondary,0.84,0.0,0.0,0.0,0.0,0.0,400
RTE_0443,North Chief Avenue,Secondary,0.09,0.0,0.09,0.0,100.0,100.0,400
RTE_0444,North Chief Avenue,Secondary,1.28,0.0,1.28,0.0,100.0,100.0,400
RTE_0445,North Clark Road,Primary,0.67,0.0,0.0,0.0,0.0,0.0,1200
RTE_0446,North Clark Road,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0447,Carrizo-Whiteriver-Indian Pine Highway,Secondary,2.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0448,Carrizo-Whiteriver-Indian Pine Highway,Secondary,8.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0449,East White Mountain Boulevard,Primary,0.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0450,East White Mountain Boulevard,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0451,Carrizo-Whiteriver-Indian Pine Highway,Secondary,3.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0452,Carrizo-Whiteriver-Indian Pine Highway,Secondary,2.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0453,North Chief Avenue,Secondary,0.81,0.0,0.0,0.0,0.0,0.0,400
RTE_0454,North Chief Avenue,Secondary,0.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0455,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0456,West Deuce of Clubs,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0457,North Clark Road,Primary,0.71,0.0,0.0,0.0,0.0,0.0,1200
RTE_0458,North Clark Road,Primary,0.13,0.0,0.0,0.0,0.0,0.0,1200
RTE_0459,North Clark Road,Primary,0.14,0.0,0.0,0.0,0.0,0.0,1200
RTE_0460,North Clark Road,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0461,North Clark Road,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0462,North Clark Road,Primary,0.6,0.0,0.0,0.0,0.0,0.0,1200
RTE_0463,Bourdon Ranch Road,Secondary,0.46,0.0,0.0,0.0,0.0,0.0,400
RTE_0464,Bourdon Ranch Road,Secondary,0.47,0.0,0.0,0.0,0.0,0.0,400
RTE_0465,Bourdon Ranch Road,Secondary,0.46,0.0,0.0,0.0,0.0,0.0,400
RTE_0466,East White Mountain Boulevard,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0467,East White Mountain Boulevard,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0468,West Deuce of Clubs,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0469,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0470,East White Mountain Boulevard,Primary,0.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0471,East White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0472,West Deuce of Clubs,Primary,0.13,0.0,0.0,0.0,0.0,0.0,1200
RTE_0473,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0474,North Chief Avenue,Secondary,0.93,0.0,0.93,0.0,100.0,100.0,400
RTE_0475,North Chief Avenue,Secondary,0.27,0.0,0.27,0.0,100.0,100.0,400
RTE_0476,East White Mountain Boulevard,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0477,East White Mountain Boulevard,Primary,0.27,0.0,0.0,0.0,0.0,0.0,1200
RTE_0478,East White Mountain Boulevard,Primary,0.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0479,East White Mountain Boulevard,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0480,East White Mountain Boulevard,Primary,0.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0481,East White Mountain Boulevard,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0482,East White Mountain Boulevard,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0483,East White Mountain Boulevard,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0484,East White Mountain Boulevard,Primary,0.06,0.0,0.0,0.0,0.0,0.0,1200
RTE_0485,East White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0486,East White Mountain Boulevard,Primary,0.02,0.0,0.0,0.0,0.0,0.0,1200
RTE_0487,East White Mountain Boulevard,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0488,East White Mountain Boulevard,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0489,East White Mountain Boulevard,Primary,0.45,0.0,0.0,0.0,0.0,0.0,1200
RTE_0490,North Chief Avenue,Secondary,0.41,0.0,0.41,0.0,100.0,100.0,400
RTE_0491,North Chief Avenue,Secondary,0.98,0.0,0.98,0.0,100.0,100.0,400
RTE_0492,South Clark Road,Primary,0.36,0.0,0.0,0.0,0.0,0.0,1200
RTE_0493,South Clark Road,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0494,Globe-Show Low Highway,Primary,0.59,0.0,0.0,0.0,0.0,0.0,1200
RTE_0495,Globe-Show Low Highway,Primary,2.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0496,North Clark Road,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0497,North Clark Road,Primary,0.71,0.0,0.0,0.0,0.0,0.0,1200
RTE_0498,Lone Pine Dam Road,Secondary,0.19,0.0,0.0,0.0,0.0,0.0,400
RTE_0499,Lone Pine Dam Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0500,Payson-Show Low Highway,Primary,0.26,0.0,0.0,0.0,0.0,0.0,1200
RTE_0501,Payson-Show Low Highway,Primary,0.71,0.0,0.0,0.0,0.0,0.0,1200
RTE_0502,Payson-Show Low Highway,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0503,Payson-Show Low Highway,Primary,0.32,0.0,0.0,0.0,0.0,0.0,1200
RTE_0504,Payson-Show Low Highway,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0505,Payson-Show Low Highway,Primary,0.31,0.0,0.0,0.0,0.0,0.0,1200
RTE_0506,West Deuce of Clubs,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0507,West Deuce of Clubs,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0508,East Deuce of Clubs,Primary,0.09,0.0,0.0,0.0,0.0,0.0,1200
RTE_0509,East Deuce of Clubs,Primary,0.06,0.0,0.0,0.0,0.0,0.0,1200
RTE_0510,Penrod Road,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0511,Penrod Road,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0512,West Deuce of Clubs,Primary,0.59,0.0,0.0,0.0,0.0,0.0,1200
RTE_0513,Globe-Show Low Highway,Primary,0.21,0.0,0.0,0.0,0.0,0.0,1200
RTE_0514,South White Mountain Road,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0515,South White Mountain Road,Primary,0.8,0.0,0.0,0.0,0.0,0.0,1200
RTE_0516,South White Mountain Road,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0517,South White Mountain Road,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0518,RTE_0518,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0519,Pinedale Road,Secondary,0.16,0.0,0.0,0.0,0.0,0.0,400
RTE_0520,Pinedale Road,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0521,Payson-Show Low Highway,Primary,0.18,0.0,0.0,0.0,0.0,0.0,1200
RTE_0522,Payson-Show Low Highway,Primary,0.76,0.0,0.0,0.0,0.0,0.0,1200
RTE_0523,South White Mountain Road,Primary,0.62,0.0,0.0,0.0,0.0,0.0,1200
RTE_0524,West White Mountain Boulevard,Primary,0.27,0.0,0.0,0.0,0.0,0.0,1200
RTE_0525,Penrod Road,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0526,Penrod Road,Secondary,8.42,0.0,0.0,0.0,0.0,0.0,400
RTE_0527,Penrod Road,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0528,Penrod Road,Secondary,0.69,0.0,0.0,0.0,0.0,0.0,400
RTE_0529,North Chief Avenue,Secondary,0.88,0.0,0.88,0.0,100.0,100.0,400
RTE_0530,North Chief Avenue,Secondary,0.41,0.0,0.41,0.0,100.0,100.0,400
RTE_0531,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.02,0.0,0.0,0.0,0.0,0.0,400
RTE_0532,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.29,0.0,0.0,0.0,0.0,0.0,400
RTE_0533,North Chief Avenue,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0534,North Chief Avenue,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0535,West Cedar Spring Road,Secondary,0.03,0.0,0.03,0.0,100.0,100.0,400
RTE_0536,North Chief Avenue,Secondary,0.9,0.0,0.9,0.0,100.0,100.0,400
RTE_0537,North Chief Avenue,Secondary,0.24,0.0,0.24,0.0,100.0,100.0,400
RTE_0538,West Cedar Spring Road,Secondary,0.12,0.0,0.12,0.0,100.0,100.0,400
RTE_0539,West Cedar Spring Road,Secondary,0.61,0.0,0.61,0.0,100.0,100.0,400
RTE_0540,West Cedar Spring Road,Secondary,0.12,0.0,0.12,0.0,100.0,100.0,400
RTE_0541,North Chief Avenue,Secondary,0.27,0.0,0.27,0.0,100.0,100.0,400
RTE_0542,North Chief Avenue,Secondary,0.9,0.0,0.9,0.0,100.0,100.0,400
RTE_0543,West White Mountain Boulevard,Primary,0.1,0.0,0.0,0.0,0.0,0.0,1200
RTE_0544,West White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0545,Porter Mountain Road,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0546,Porter Mountain Road,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0547,RTE_0547,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0548,Porter Mountain Road,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0549,Porter Mountain Road,Secondary,0.69,0.0,0.0,0.0,0.0,0.0,400
RTE_0550,South White Mountain Road,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0551,South White Mountain Road,Primary,0.8,0.0,0.0,0.0,0.0,0.0,1200
RTE_0552,West White Mountain Boulevard,Primary,0.01,0.0,0.0,0.0,0.0,0.0,1200
RTE_0553,West White Mountain Boulevard,Primary,0.18,0.0,0.0,0.0,0.0,0.0,1200
RTE_0554,West White Mountain Boulevard,Primary,0.02,0.0,0.0,0.0,0.0,0.0,1200
RTE_0555,West White Mountain Boulevard,Primary,0.14,0.0,0.0,0.0,0.0,0.0,1200
RTE_0556,West White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0557,West White Mountain Boulevard,Primary,0.47,0.0,0.0,0.0,0.0,0.0,1200
RTE_0558,East White Mountain Boulevard,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0559,East White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0560,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.32,0.0,0.0,0.0,0.0,0.0,400
RTE_0561,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.66,0.0,0.0,0.0,0.0,0.0,400
RTE_0562,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0563,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.32,0.0,0.0,0.0,0.0,0.0,400
RTE_0564,Old Highway 160,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
